movieId,title_x,genres,year,era,title_y,tag,tag_vector
62434,Zack and Miri Make a Porno,Comedy Drama Romance,2008.0,C,Zack and Miri Make a Porno,"'Seth Rogen', 'Sexual Humor'","[-0.02166058  0.5655657  -0.51581043 -0.9654274   0.711641    1.1297405
 -0.6070415   1.3893381  -0.36946777  1.0930909  -1.1573147   0.8880422
  0.28384492 -0.305543   -0.9971815  -0.74873453  0.2970058   0.00216402
  1.6787847  -0.45728907]"
63062,Changeling,Crime Drama Mystery,2008.0,C,Changeling,'emotional',"[ 0.02390135 -0.00943017  0.00074494 -0.04068369 -0.0021818   0.03472545
  0.04409568 -0.01639735  0.0426942   0.02624443  0.01485777  0.02851096
 -0.0015967   0.04131016 -0.04496593 -0.00861273 -0.02565277  0.02427335
  0.04225478 -0.00674858]"
63992,Twilight,Drama Fantasy Romance Thriller,2008.0,C,Twilight,"'chick flick', 'overrated', 'Teen movie', 'audience intelligence underestimated', 'boring'","[ 0.42353496 -0.35344782 -1.4457753  -0.77921593  1.4454591   2.1329184
  1.2812883   1.6210366  -1.3155929  -0.9694873  -1.2121882   0.37713668
  1.2216744   0.54650867  0.99841833 -1.1979387   0.6905482  -0.05146661
  0.04055776  0.8989006 ]"
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",Drama War,2008.0,C,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)","'friendship', 'childish naivity'","[-0.7986538  -0.34408134 -1.0449626   0.01249797  0.9527673   0.9089808
  1.229853    1.2331702   0.07597178  0.85429966 -0.45598266  0.464993
  0.20368278  0.2116379  -0.85879874 -0.39807236  0.33867174  0.12749724
  1.1993035   0.25130096]"
66097,Coraline,Animation Fantasy Thriller,2009.0,C,Coraline,"'claymation', 'dark', 'dark fairy tale', 'creepy', 'Surreal', 'Tim Burton'","[ 1.0039248   0.8392013   0.23994139 -1.8533562   0.34042534 -1.2010067
  1.9758497  -0.30617654 -0.04408909  2.4153738  -1.560264    0.1566327
  0.7365649   1.6899323  -0.0891442  -1.0657282   0.29462066 -0.24022463
 -0.4296208  -0.31521273]"
66934,Dr. Horrible's Sing-Along Blog,Comedy Drama Musical Sci-Fi,2008.0,C,Dr. Horrible's Sing-Along Blog,"'parody', 'Nathan Fillion', 'joss whedon', 'Neil Patrick Harris'","[ 0.83354694  0.65797323 -0.06408288 -2.0292957   1.9822059   1.6957313
  2.7104015   0.80708617 -1.9845061  -0.12041206 -0.68493736 -0.62878317
  0.73767704 -0.3893891  -0.30064502 -0.62511647 -0.6685088  -0.8402837
  0.15831129 -1.2737241 ]"
67087,"I Love You, Man",Comedy,2009.0,C,"I Love You, Man","'masculinity', 'Jason Segel', 'Andy Samberg', 'bromantic', 'bromance', 'Paul Rudd', 'comedy', 'Jaime Pressly'","[-0.06072171 -2.4759002   0.1035726  -0.34215602  1.3977746   2.1217268
  0.15211755  0.07764501 -1.6216589   1.1060328  -0.57938963  0.09281491
  0.6726825   0.15577938 -1.6142055  -1.4264994   2.1623328  -0.7663246
 -0.9261513   1.0643697 ]"
67695,Observe and Report,Action Comedy,2009.0,C,Observe and Report,'Seth Rogen',"[-0.53767836  0.63105476 -0.514621   -0.9861365   0.6394639   1.1407298
 -0.2713835   1.4582961  -0.73722565  0.7815299  -0.6880117   0.75766426
  0.2194635  -0.48899704 -0.52513444 -1.1507056  -0.04342025  0.1045735
  1.1242557  -0.04805074]"
68157,Inglourious Basterds,Action Drama War,2009.0,C,Inglourious Basterds,"'Christoph Waltz', 'black comedy', 'Brad Pitt', 'satire', 'Quentin Tarantino'","[-0.95808125 -0.14894348 -1.0870157  -1.8066823   0.42124665  1.5375036
 -0.18408097  1.1285151  -0.38568866  1.0674058  -2.046294   -0.5403017
 -0.49304497  0.2747851  -2.1277294   0.3699835   1.2498685  -1.1265835
  0.31397307  0.7754153 ]"
68237,Moon,Drama Mystery Sci-Fi Thriller,2009.0,C,Moon,"'2001-like', 'solitude', 'Sci-fi'","[ 0.0456062   0.00642708  0.01793282 -0.04577889  0.02381521  0.01014453
  0.04919979 -0.04554083  0.03713394  0.032742   -0.02933139 -0.02570843
  0.03037692  0.003127    0.04294453 -0.01379335 -0.02826223  0.00188948
 -0.01511331  0.0355076 ]"
68319,X-Men Origins: Wolverine,Action Sci-Fi Thriller,2009.0,C,X-Men Origins: Wolverine,"'too many characters', 'hugh jackman', 'Ryan Reynolds', 'comic book', 'bad plot'","[ 1.4499965  -2.0254874  -0.69656783 -1.2788744   0.797924   -1.0306096
  0.46539295  1.65658    -0.5652311  -0.01346436 -1.9726645   2.0779843
  1.2740062   0.84663296  0.9174728   0.44083253  1.1717949  -0.13853477
 -0.62135655  0.7012733 ]"
68358,Star Trek,Action Adventure Sci-Fi IMAX,2009.0,C,Star Trek,"'Simon Pegg', 'lack of development', 'space', 'lack of story', 'quick cuts', 'time travel', 'space travel', 'sci-fi', 'future'","[-1.4531434  -1.840447    0.4751907  -0.9823497   1.8207577   0.53661215
  1.1234456   1.8985614  -0.90928054 -0.2693402  -1.3208663   0.23419517
 -0.92602265  2.0888593  -0.3585969  -0.56938773 -1.9849565   0.11664592
  0.30197918  0.02173158]"
68791,Terminator Salvation,Action Adventure Sci-Fi Thriller,2009.0,C,Terminator Salvation,"'bad script', 'artificial intelligence', 'franchise', 'Christian Bale', 'sequel', 'post-apocalyptic', 'FIGHTING THE SYSTEM', 'robots', 'new composer', 'sci-fi', 'bad acting', 'bad plot'","[-0.63262033 -1.2338011  -1.2368678  -3.6230855   1.8314271  -0.45061377
  0.6940035  -0.0293103  -1.5768311  -0.24515094 -0.8518163   1.3116043
  0.14029424  1.0973892   1.7475326  -1.6201725  -0.21196021 -0.06078876
  0.3609717   1.2934358 ]"
68848,"Brothers Bloom, The",Adventure Comedy Crime Romance,2008.0,C,"Brothers Bloom, The","'Rachel Weisz', 'con artists', 'Mark Ruffalo', 'funny', 'Adrien Brody', 'interesting characters'","[ 2.2544665  -1.8317617  -0.3768106  -0.17975701  1.0380164  -0.5734746
  0.23615704  2.097014   -1.8349869   1.7292565  -0.4157544  -0.14695254
  1.775384    1.6346223   0.819828   -1.2968228   0.3048925  -0.6512082
 -0.4405977  -0.49548107]"
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),Action Animation Mystery Sci-Fi,1997.0,B,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei),'Recap',"[ 0.0009598  -0.03646953 -0.02440682  0.04049531  0.02449045 -0.03436977
 -0.00273008  0.03043132  0.04408307 -0.04303272  0.04749541  0.04857496
 -0.04293789 -0.03122362  0.00380139  0.02104517 -0.03677119  0.01692253
 -0.04227117  0.0356825 ]"
68954,Up,Adventure Animation Children Drama,2009.0,C,Up,"'dreams', 'children', 'divorce', 'cartoon', 'adventure', 'computer animation', 'bittersweet', 'emotional', 'Bechdel Test:Fail', 'heartbreaking', 'Pixar', 'dogs', 'touching'","[ 0.6802393  -0.53559214  0.43334806 -0.22893682  0.64006585  0.45737123
  2.6325152   1.1465265  -1.0668975   1.1396029  -1.3524619  -1.2800452
 -0.3038033  -0.01692953  0.72313374 -2.6134393   1.0733423   0.3918839
  0.355856    0.53985316]"
69122,"Hangover, The",Comedy Crime,2009.0,C,"Hangover, The","'casino', 'hotel', 'Las Vegas', 'funny', 'comedy'","[-0.67836356 -0.01473382 -0.8015123  -1.3295349   0.9527341  -0.24623366
  0.57987756  0.21439108 -0.09093523  1.2220339  -0.76563066  0.66413635
  1.1744254  -0.23455517 -0.3472413  -0.40417546 -0.6059783  -0.8418509
 -0.09860335  0.9620123 ]"
69481,"Hurt Locker, The",Action Drama Thriller War,2008.0,C,"Hurt Locker, The",'war',"[-0.0059207  -0.0089107   0.03428174  0.01086665 -0.04430121 -0.01352712
 -0.01844208  0.00247771  0.04655717 -0.03682691 -0.00766602 -0.02140348
  0.02209118  0.00967458 -0.04375497  0.0351709  -0.03313768  0.04457109
  0.03341817  0.04289528]"
69526,Transformers: Revenge of the Fallen,Action Adventure Sci-Fi IMAX,2009.0,C,Transformers: Revenge of the Fallen,"'Shia LaBeouf', 'needed more autobots', 'Michael Bay', 'ridiculous', 'stop using useless characters for filler', 'plot holes', 'bad plot'","[ 0.7825265  -2.3781073   0.67188525 -1.5796628   0.94514745 -0.6968632
  1.8969237   1.3876858   0.760903    0.98846436 -1.3472776   1.0632393
  1.0147563   2.0840766   0.9636099  -0.5580241   1.6663017   0.56394154
 -1.3876897   2.1774335 ]"
69757,(500) Days of Summer,Comedy Drama Romance,2009.0,C,(500) Days of Summer,"'romance', 'artistic', 'inspiring', 'quirky', 'intelligent', 'Zooey Deschanel', 'humorous', 'Funny'","[ 0.73406285  0.18871522  0.991927   -0.11093602  0.08706534 -0.50188875
  0.15354665  0.82290876 -0.6602635   0.72644055 -1.3419231   1.5369197
  0.617365    1.061504    0.53410214 -0.5359444  -0.209359   -0.4146385
 -0.63262516  0.6545814 ]"
70286,District 9,Mystery Sci-Fi Thriller,2009.0,C,District 9,'intelligent sci-fi',"[ 0.02317566 -0.04204813  0.01893439 -0.01191372 -0.00633843 -0.04996146
  0.00332797 -0.01195598 -0.03456845 -0.03542169  0.00046954  0.01243091
  0.03239305 -0.03878152  0.00401561  0.02212333  0.0216418   0.02790364
  0.03335214 -0.00349099]"
71494,"Haunted World of El Superbeasto, The",Action Animation Comedy Horror Thriller,2009.0,C,"Haunted World of El Superbeasto, The",'Narrative pisstake',"[ 1.0747046   0.5578179  -0.29209268 -0.9178152   1.237571    0.22904375
  1.2095279   1.0647635  -0.51313454  0.13830963 -0.5288617   1.2645496
 -0.28422692 -0.25302944 -0.84131956  0.20716608  0.2131474   0.08778544
  0.03879717  0.92020607]"
71535,Zombieland,Action Comedy Horror,2009.0,C,Zombieland,"'dark comedy', 'Woody Harrelson', 'funny', 'Jesse Eisenberg', 'Emma Stone', 'Bill Murray'","[-0.00729545  0.9320059   0.93067026 -1.0729172   1.8902563   0.19831419
  3.1680982   1.3921236   0.5222772  -0.3736256  -0.6705265   0.9482024
 -1.0344051   1.3091614  -0.87671864 -0.7596727   1.6363065  -0.95652145
  0.5217031  -0.23452972]"
71899,Mary and Max,Animation Comedy Drama,2009.0,C,Mary and Max,"'dark comedy', 'philosophical', 'sweet', 'black comedy', 'character study', 'poignant', 'bittersweet', 'loneliness', 'friendship', 'mental illness', 'sad', 'quirky', 'touching'","[-0.09276607 -0.11737952 -0.5378241  -1.012049    0.90335464  0.7291988
  1.5791514   1.0664294  -0.32871395  1.535064   -1.1019175  -0.82811755
  0.2383663  -0.22576065  0.5761936   0.45272455  1.9752179   0.41365942
  0.6442302  -0.054354  ]"
72224,Gentlemen Broncos,Comedy,2009.0,C,Gentlemen Broncos,'bad humor',"[ 0.5626966  -0.03268166 -0.10614132 -0.6451472   0.5128772   0.26680115
 -0.21699946  0.6405981   0.05556976  0.74033785 -1.1876168   0.56019866
  0.25757596  0.33677632 -0.9501588   0.20456699  0.62171596 -0.37946737
  1.0440925  -0.5312272 ]"
72998,Avatar,Action Adventure Sci-Fi IMAX,2009.0,C,Avatar,"'unoriginal', 'romance', 'white guilt', 'James Cameron', 'graphic design', 'poor dialogue', 'beautiful scenery', 'visually stunning', 'superficial plot', 'music', 'too long', 'politics', 'military', 'thought-provoking', 'futuristic', 'sci-fi', 'bad science'","[-1.1665184  -0.890725    1.2165134  -1.020923    2.3337402  -1.0217683
  2.6821356   1.2686393  -0.28604674 -0.2443173  -0.8155987   2.50711
  1.8298054  -0.43803898 -1.4058903   0.95674527  1.7549989   0.7678786
  0.5286505   0.46102938]"
74458,Shutter Island,Drama Mystery Thriller,2010.0,C,Shutter Island,"'Leonardo DiCaprio', 'psychological', 'Martin Scorsese', 'insanity', 'Psychological Thriller', 'thought-provoking', 'plot twist'","[ 0.11616228  0.17812102 -0.51980394 -1.675187   -0.51594657  1.1453738
 -0.7210118   2.6784656  -2.3755033   1.0006186  -1.6519634  -0.46993324
  1.0732548   0.04094915 -0.4002633   0.46070933  0.5489086   0.6324886
  0.25259104  0.86274344]"
74791,"Town Called Panic, A (Panique au village)",Animation,2009.0,C,"Town Called Panic, A (Panique au village)","'whimsical', 'surreal'","[ 0.03854182 -0.01795368  0.01638581  0.04603233 -0.04582586 -0.03351067
  0.04342331 -0.02566839  0.03986065 -0.00853263 -0.02673928 -0.01158601
 -0.04554175 -0.03630144  0.00101244 -0.00888222  0.04521531 -0.0113511
  0.03134501 -0.00516259]"
79132,Inception,Action Crime Drama Mystery Sci-Fi Thriller IMAX,2010.0,C,Inception,"'visually appealing', 'psychology', 'alternate reality', 'thought-provoking', 'cerebral', 'complicated', 'Leonardo DiCaprio', 'big budget', 'philosophy', 'surreal', 'suspense', 'dead wife', 'dreamlike', 'great soundtrack', 'heist', 'mindfuck', 'intellectual', 'psychological', 'action', 'clever', 'sci-fi'","[-0.60241705 -1.2164114  -0.12170906 -2.136482   -0.44324374 -0.2376611
  1.8259037   0.1871352  -2.4795825   0.9338157  -1.4864892  -1.4971031
 -0.18902414 -0.12437816 -0.2929025  -0.5991069   0.88193285 -0.3558893
  1.7972877   1.3005086 ]"
79702,Scott Pilgrim vs. the World,Action Comedy Fantasy Musical Romance,2010.0,C,Scott Pilgrim vs. the World,"'geeky', 'stylized', 'video games', 'Michael Cera'","[ 0.11706398 -1.4561425   0.82468027 -1.1469367   1.0954499   1.4566715
  1.3756192   1.2820213  -1.6376666   0.32226878 -0.80456585 -0.32467118
 -0.4085603  -0.50052214 -0.18695112  0.44809893  0.16841088 -0.944177
 -0.7014764  -0.94980156]"
80463,"Social Network, The",Drama,2010.0,C,"Social Network, The","'loneliness', 'witty', 'good dialogue'","[-0.801196    0.2683288   1.0846857  -0.68937874  0.7377876  -0.80759823
  0.7045542   0.54744744 -0.44191816  0.2924511  -1.1223515   0.4631941
  0.596649   -0.24755734 -0.4524132   0.3106266   0.6651572  -0.21156356
  1.0444703   0.40030918]"
80489,"Town, The",Crime Drama Thriller,2010.0,C,"Town, The","'crime', 'FBI', 'too much love interest', 'romance'","[-0.76486886  1.0412065   1.501775   -0.42269766  1.548451    0.46314663
  0.3509951   1.8827134  -1.9002198   0.40051413 -1.7475855   0.9988251
  0.19293615  0.81485796  0.06597466  1.1294576   0.46848494  0.1989025
 -1.788194   -0.84159976]"
80834,Sintel,Animation Fantasy,2010.0,C,Sintel,"'adventure', 'fantasy', 'animation'","[-0.04952379 -0.03225288 -0.02006712  0.02967743  0.00756415  0.01544599
 -0.03643763 -0.04932423  0.03082886 -0.0417681   0.03434299  0.02924584
 -0.04325119 -0.04129527  0.02415716 -0.04116757 -0.00482074  0.01093146
  0.00080307 -0.04646571]"
80906,Inside Job,Documentary,2010.0,C,Inside Job,"'business', 'investor corruption', 'truth', 'economics', 'corruption', 'politics'","[-0.56756234 -0.61512154 -0.36263895 -0.70172954  1.044975    0.089412
  0.15831336  1.680933   -1.2462686   0.6958071   0.01428675  1.5230228
 -0.5903934   0.94690484  0.3490186  -0.01190813  0.29701075  0.4507018
 -0.3890641  -0.9011758 ]"
81158,Restrepo,Documentary War,2010.0,C,Restrepo,'american idolatry',"[-0.54204756 -0.7363653   0.713932   -1.494648   -0.01178852  1.0123022
 -0.58535004  0.6023147  -0.9835276   0.3913605  -1.1215098   0.6112028
  0.7808019  -0.02476441  0.08529056 -0.2710227  -0.43312013 -0.43774697
  0.7833242  -0.7882803 ]"
81562,127 Hours,Adventure Drama Thriller,2010.0,C,127 Hours,'stranded',"[-0.04405869  0.01264865  0.01284829 -0.04907214  0.01164867 -0.01288058
  0.01348773  0.00688448 -0.01352791 -0.04156365  0.03704094 -0.0367539
  0.02858365  0.04938923 -0.01539056  0.01441121  0.02239303 -0.04046574
  0.0090209  -0.02672161]"
81591,Black Swan,Drama Thriller,2010.0,C,Black Swan,"'atmospheric', 'horror', 'surreal', 'creepy', 'alter ego', 'obsession'","[-0.35095975  0.5878933   0.8407956  -0.22624786  1.298447   -0.43138108
 -0.6251014   0.9861583  -0.6699405   1.5202434  -1.2494392  -0.24401985
 -0.0897814   0.2684702   0.17505291 -0.37055573  0.57521665 -0.9469316
 -0.8019595  -0.05583357]"
82242,Rare Exports: A Christmas Tale (Rare Exports),Action Comedy,2010.0,C,Rare Exports: A Christmas Tale (Rare Exports),'male nudity',"[ 0.16780365 -0.52739334 -0.44946012 -0.8711975   0.15858057 -0.42789078
  1.2456583   0.01477586 -1.0588751   0.77743316 -0.46136773  1.2149705
  0.50597495  0.66591513 -1.2361739  -0.8967076   0.41418493 -0.6268144
 -0.66738915  0.19971202]"
82459,True Grit,Western,2010.0,C,True Grit,"'atmospheric', 'Jeff Bridges', 'Coen Brothers', 'predictable', 'Matt Damon'","[ 0.01156331  0.907468    0.8133347  -0.5562807   2.2306135   1.1058973
  0.8220651   1.1180055  -1.8565545   0.26013833 -0.1341136  -0.3941684
  0.49299178  0.5649092   0.41765752 -0.07557494  1.0605438  -0.39932564
  2.061219   -0.43942484]"
82461,Tron: Legacy,Action Adventure Sci-Fi IMAX,2010.0,C,Tron: Legacy,"'Horrid characterisation', 'Poor plot development', 'action choreography', 'sequel', 'soundtrack'","[-1.1125484  -2.4751077   0.94875973 -1.6069269   2.3757782  -1.2565681
  0.57238567  1.1704102  -0.6705133  -0.05254939 -1.7238117   0.9444463
  0.07004364  0.9235495  -0.06078066 -0.08542382 -0.85925984  0.86333066
 -0.33821437  0.41841567]"
83134,Tucker & Dale vs Evil,Comedy Horror,2010.0,C,Tucker & Dale vs Evil,'black comedy',"[ 0.21695973  0.33790138 -0.06143133 -0.88797545  0.5329156   0.44380736
  0.6417469   0.77460724  0.0144908   0.2922705  -0.5001108  -0.18018372
 -0.09998918  0.27182454 -0.21694659  0.3338835   0.8295202  -0.1373795
  0.5548837   0.36637375]"
85565,Chalet Girl,Comedy Romance,2011.0,C,Chalet Girl,'Comedy',"[-2.99608465e-02  4.48629968e-02  4.94634882e-02  2.55034324e-02
 -4.67827097e-02 -1.10987425e-02  4.63154428e-02  3.26642618e-02
  2.23623998e-02 -4.94235754e-02  9.65237632e-05 -4.57542315e-02
 -8.16124678e-03  1.86917242e-02  6.76472764e-03 -1.47718014e-02
 -6.00470323e-03 -4.88600209e-02 -2.05991212e-02  3.96883078e-02]"
87430,Green Lantern,Action Adventure Sci-Fi,2011.0,C,Green Lantern,"'space', 'cheesy', 'superhero', 'DC', 'Ryan Reynolds', 'audience intelligence underestimated', 'CGI', 'comic book', 'DC Comics'","[ 1.3107325  -0.46870685 -1.286247   -0.9025963   0.30697855  1.31323
  1.174716    1.4399306  -0.5255691  -1.1898782  -2.4415894   1.5816352
  0.9658276   1.1627821   1.4528741  -0.6161487   0.6984697  -0.8710897
  0.66855973  0.487047  ]"
88094,Upside Down: The Creation Records Story,Documentary,2010.0,C,Upside Down: The Creation Records Story,"'music', 'britpop', 'indie record label'","[-0.3966394  -1.1809415   0.41350925  0.31810305  0.8333992   1.4034605
  0.17486462  1.5360781  -0.31905377  0.4764601  -1.1593142  -0.726782
  1.3808894   1.0434418  -1.0251979  -0.22558287  1.4256455   0.3637222
  1.266216   -0.927283  ]"
88405,Friends with Benefits,Comedy Romance,2011.0,C,Friends with Benefits,"'romance', 'Justin Timberlake', 'HOT actress', 'New York City', 'happy ending', 'Mila Kunis', 'funny', 'sex', 'comedy'","[ 0.0333358   0.59414107 -0.4139434  -0.1388851   2.4540775   0.99230707
 -0.39934447 -0.19315778 -0.36024436  0.65619123 -1.8026046  -0.03302583
  2.6566772   1.4217103   0.35065338 -0.09848063  1.9575219  -1.0523179
  0.7383054   1.2038157 ]"
89745,"Avengers, The",Action Adventure Sci-Fi IMAX,2012.0,C,"Avengers, The","'superhero', 'visually appealing', 'fun', 'superhero team', 'silly', 'great humor', 'Captain America'","[ 0.2842146  -0.6728185  -0.8104078  -1.0873951   0.16458876 -0.06664283
  0.87803984 -0.5145393  -1.6025664   0.7292372  -1.8964288   1.5609056
 -0.10596335  0.44132918 -1.2015207   0.28383446  1.4160093  -0.5693408
  1.4370532  -1.4429091 ]"
89774,Warrior,Drama,2011.0,C,Warrior,"'Tom Hardy', 'MMA', 'Boxing story'","[ 0.26012123  0.27646816  0.72150546 -0.25896403  1.1187395   1.2079998
  1.4972727   0.97927356 -1.6575778   0.5786746  -0.59367526  0.7507382
 -0.98233736  1.1895671   0.43234688  0.00824819 -0.51108366  0.5795432
  0.7478953   0.4832398 ]"
90439,Margin Call,Drama Thriller,2011.0,C,Margin Call,"'big corporations', 'financial crisis', 'business', 'Kevin Spacey', 'bank', 'realistic', 'Wall Street', 'suspense', 'corruption'","[ 0.43766528 -2.0405092   0.8541735  -2.4226398   0.36058256  1.8644094
 -1.0495559   1.2483106  -1.2444549   2.168272    0.13043141 -0.12512684
  1.1361684   1.2017809  -0.46622002 -0.15185541  0.6349817  -0.61299354
 -0.60245484  1.294346  ]"
90769,Starsuckers,Documentary,2009.0,C,Starsuckers,"'mediacentralism', 'system holism', 'celebrity fetishism'","[ 1.357452   -0.69123584  1.4663503  -2.1637716   0.18168451 -0.62546766
 -0.07871199  1.4680597  -1.5052714   0.1073956  -1.6341003  -0.2717101
 -0.56984276  0.33989978  0.5990756  -0.1129705   0.28962216 -0.1006647
 -0.60053736  0.1250557 ]"
91500,The Hunger Games,Action Adventure Drama Sci-Fi Thriller,2012.0,C,The Hunger Games,'ending',"[-0.02342248 -0.03803242 -0.04860618  0.04704334 -0.00504257  0.03376504
  0.0049356  -0.0481014  -0.01857137 -0.0081821   0.04513367  0.04529486
 -0.00639127 -0.04795847 -0.04830534 -0.03597999  0.01073915 -0.03961866
  0.02143999 -0.03705243]"
91529,"Dark Knight Rises, The",Action Adventure Crime IMAX,2012.0,C,"Dark Knight Rises, The","'Morgan Freeman', 'political commentary', 'superhero', 'Christian Bale', 'comic book', 'great ending', 'Anne Hathaway', 'Christopher Nolan'","[ 0.417277    0.05664863  0.16686252 -1.2899454  -0.15070395 -0.7201198
  0.15315332  0.693845   -1.9370664   0.4629718  -2.6153069   1.3585825
  2.041807    0.3415103   1.1668991  -0.94226193  0.53790814  1.2553464
  2.1556733  -0.25869194]"
92259,Intouchables,Comedy Drama,2011.0,C,Intouchables,"'emotional', 'sexuality'","[-0.00863185  0.03725798 -0.01112285  0.01374869 -0.02553967  0.04074051
 -0.02193274 -0.00085642  0.04551388  0.00578874 -0.00587774  0.00945641
  0.00563791  0.03489157 -0.03547449 -0.02723812 -0.02894711  0.02066964
 -0.02701141 -0.02584862]"
94959,Moonrise Kingdom,Comedy Drama Romance,2012.0,C,Moonrise Kingdom,'quirky',"[-0.01370354 -0.03838212  0.01520919  0.01757283 -0.03390514 -0.00938955
  0.00986817  0.039973   -0.00715282 -0.04909375 -0.03815458  0.00823619
  0.02471271  0.04123107  0.01106897 -0.04537169  0.03781966  0.0461035
 -0.0291842  -0.03844679]"
95067,"Thousand Words, A",Comedy Drama,2012.0,C,"Thousand Words, A",'interesting scenario',"[ 0.5885766   1.0561819  -0.5225171  -0.8777671   1.5205336   0.21091877
  0.8541836   0.5803499  -1.2081035   0.29831558 -0.22206017  1.0848029
  0.29091707 -0.4170699  -0.7488462   0.13719192  0.14808363 -0.14903894
  0.41096878  0.7441768 ]"
95441,Ted,Comedy Fantasy,2012.0,C,Ted,'crude humor',"[ 0.5361296  -0.08396059 -0.08226632 -0.6293772   0.44990045  0.2595115
 -0.2518204   0.5645053   0.05387275  0.71703446 -1.1721277   0.52104783
  0.253351    0.2995456  -0.95901185  0.19855109  0.6171742  -0.3686096
  1.0041842  -0.48286787]"
95558,Beasts of the Southern Wild,Drama Fantasy,2012.0,C,Beasts of the Southern Wild,"'emotional', 'Beautiful', 'poetic'","[ 0.04869182  0.02830337  0.04888951  0.04604308 -0.01941163 -0.01439652
 -0.02622398 -0.00163769  0.04006463 -0.04011991 -0.00777987 -0.04771113
 -0.01457093 -0.03271032  0.0419471  -0.00584085  0.01198267  0.0177824
  0.03123469  0.04486477]"
96079,Skyfall,Action Adventure Thriller IMAX,2012.0,C,Skyfall,"'beautifully filmed', 'cinematography', 'beautiful cinematography'","[-0.53825873  0.21966611  0.04498824  0.12781507  1.4262362   0.7916295
  1.1067162   1.296092   -1.0402199   0.27611706 -0.03010512  0.32598522
  1.7042983   1.8125199  -0.8888229  -0.40709224  0.3319646  -1.4705333
 -0.3355163   0.03243392]"
96084,Hands Over the City (Le mani sulla città),Drama,1963.0,G,Hands Over the City (Le mani sulla città),"'italy', 'city politics', 'political right versus left'","[ 1.0613916  -0.12863502  1.65953    -0.69553876  0.64992076  0.70574945
  1.4591962   0.93316364 -0.5268893   0.40846643 -0.09011555  2.1025636
 -0.55004466  2.498967   -1.2977028  -0.94042563  2.3352518   0.31809625
 -0.48639986 -0.19467133]"
96861,Taken 2,Action Crime Drama Thriller,2012.0,C,Taken 2,"'predictable', 'Turkey', 'unnecessary sequel', 'Istanbul', 'Liam Neeson'","[ 0.629689    0.4663029   1.0478698  -0.44229037  0.7639672  -0.85422754
  0.72181326  1.0084777  -2.74409     1.0268445  -0.8070568   1.0837988
 -0.4521309   0.30610558  0.27281922 -1.0188587   0.4409746  -0.42834142
 -1.2838854   0.7003715 ]"
97304,Argo,Drama Thriller,2012.0,C,Argo,"'Thrilling', 'politics', 'cia'","[ 0.03390019  0.02001117 -0.02071586  0.00214105  0.02136003 -0.0003085
 -0.03582362  0.01910636 -0.04233233  0.04507463 -0.03468326 -0.03798156
  0.0105329   0.01447552  0.00598516 -0.03878358 -0.01018344 -0.03816418
  0.01189104  0.04302189]"
97938,Life of Pi,Adventure Drama IMAX,2012.0,C,Life of Pi,"'India', 'surreal', 'cinematography'","[ 0.0224662  -0.00039851 -0.01201084 -0.03738747 -0.00817371  0.00725147
  0.00866006 -0.03648995 -0.03398236  0.04717395  0.00936828  0.03468174
  0.02356836  0.00149999 -0.01812675 -0.00800523  0.02841667 -0.00041386
  0.02947568 -0.02762767]"
98809,"Hobbit: An Unexpected Journey, The",Adventure Fantasy IMAX,2012.0,C,"Hobbit: An Unexpected Journey, The","'Myth', 'Action'","[ 0.01462605  0.03719777 -0.03915823 -0.02469413  0.03848717  0.0218116
  0.02543269 -0.00270661  0.02442575  0.04083239 -0.0458895  -0.01209272
  0.047515    0.02418283  0.02981641  0.01996387  0.04152844 -0.02381061
  0.04170063 -0.01042346]"
98961,Zero Dark Thirty,Action Drama Thriller,2012.0,C,Zero Dark Thirty,"'assassination', 'Afghanistan', 'American propaganda', 'military', 'terrorism'","[ 0.5927477   0.3507883  -0.47179234 -1.346563    1.0087675  -0.6287406
 -0.5419174   0.1424486  -1.4168286   1.4035596  -0.3670999   0.8124375
  0.12283324  0.19528414 -0.883493   -0.21424721  0.12879278 -0.65284115
 -0.22509216  0.02184405]"
99114,Django Unchained,Action Drama Western,2012.0,C,Django Unchained,"'Samuel L. Jackson', 'Christoph Waltz', 'Leonardo DiCaprio', 'action', 'Great performances', 'Humour', 'western', 'good soundtrack', 'Soundtrack', 'funny', 'Quentin Tarantino'","[-0.14427622 -1.3507752   0.1269435  -1.8714172   0.08322968  1.311593
 -0.43462405  0.8788986  -1.2047464   0.20629628 -2.2131746  -0.34107614
 -0.0731979  -0.15531296 -1.9699615  -0.6489053   0.89318734 -2.1612308
  1.4998065   1.6485872 ]"
